 X,Y,Hinc_z
    0.22747E+00,    0.66242E-01,    0.95937E+00
    0.20959E+00,    0.35517E+00,    0.96547E+00
    0.41164E+00,   -0.28392E+00,    0.86899E+00
    0.20493E+00,    0.21910E+00,    0.96698E+00
    0.20452E+00,    0.29406E+00,    0.96711E+00
    0.27100E+00,   -0.64582E-01,    0.94249E+00
    0.22259E+00,    0.43528E+00,    0.96108E+00
    0.21566E+00,    0.11955E+00,    0.96345E+00
    0.31224E+00,   -0.14717E+00,    0.92390E+00
    0.36336E+00,   -0.22537E+00,    0.89741E+00
    0.30372E+00,   -0.13209E+00,    0.92795E+00
    0.21513E+00,    0.39917E+00,    0.96363E+00
    0.20354E+00,    0.28411E+00,    0.96742E+00
    0.22371E+00,    0.44197E+00,    0.96069E+00
    0.32076E+00,   -0.16225E+00,    0.91975E+00
    0.20967E+00,    0.36506E+00,    0.96544E+00
    0.21031E+00,    0.14937E+00,    0.96523E+00
    0.24275E+00,    0.74255E-02,    0.95377E+00
    0.28746E+00,   -0.10252E+00,    0.93537E+00
    0.20462E+00,    0.31717E+00,    0.96708E+00
    0.32928E+00,   -0.17733E+00,    0.91549E+00
    0.20701E+00,    0.17381E+00,    0.96631E+00
    0.20257E+00,    0.27416E+00,    0.96773E+00
    0.22356E+00,    0.75406E-01,    0.96074E+00
    0.28081E+00,   -0.89686E-01,    0.93830E+00
    0.29178E+00,   -0.11238E+00,    0.93344E+00
    0.25947E+00,   -0.41114E-01,    0.94724E+00
    0.23695E+00,    0.23310E-01,    0.95594E+00
    0.20315E+00,    0.21360E+00,    0.96755E+00
    0.20160E+00,    0.26420E+00,    0.96804E+00
    0.35614E+00,   -0.21865E+00,    0.90138E+00
    0.20203E+00,    0.22795E+00,    0.96790E+00
    0.22312E+00,    0.44746E+00,    0.96090E+00
    0.21504E+00,    0.40910E+00,    0.96366E+00
    0.27615E+00,   -0.81888E-01,    0.94031E+00
    0.38496E+00,   -0.25692E+00,    0.88510E+00
    0.24429E+00,   -0.24002E-02,    0.95319E+00
    0.22006E+00,    0.84759E-01,    0.96195E+00
    0.28340E+00,   -0.98407E-01,    0.93717E+00
    0.20063E+00,    0.25425E+00,    0.96834E+00
    0.37140E+00,   -0.24080E+00,    0.89290E+00
    0.20907E+00,    0.14215E+00,    0.96564E+00
    0.20346E+00,    0.19030E+00,    0.96745E+00
    0.20124E+00,    0.22250E+00,    0.96815E+00
    0.40594E+00,   -0.28301E+00,    0.87252E+00
    0.26414E+00,   -0.57356E-01,    0.94534E+00
    0.20311E+00,    0.32964E+00,    0.96756E+00
    0.25202E+00,   -0.27064E-01,    0.95020E+00
    0.20813E+00,    0.37482E+00,    0.96595E+00
    0.21670E+00,    0.94163E-01,    0.96310E+00
    0.33869E+00,   -0.19693E+00,    0.91067E+00
    0.20524E+00,    0.16435E+00,    0.96688E+00
    0.28002E+00,   -0.94333E-01,    0.93864E+00
    0.20975E+00,    0.13002E+00,    0.96542E+00
    0.20113E+00,    0.20619E+00,    0.96818E+00
    0.34399E+00,   -0.20539E+00,    0.90789E+00
    0.23677E+00,    0.14286E-01,    0.95600E+00
    0.40879E+00,   -0.28804E+00,    0.87076E+00
    0.34943E+00,   -0.21376E+00,    0.90500E+00
    0.20279E+00,    0.33944E+00,    0.96766E+00
    0.30363E+00,   -0.14209E+00,    0.92799E+00
    0.19958E+00,    0.21771E+00,    0.96867E+00
    0.19898E+00,    0.23141E+00,    0.96886E+00
    0.22847E+00,    0.40070E-01,    0.95901E+00
    0.19860E+00,    0.24137E+00,    0.96898E+00
    0.31215E+00,   -0.15717E+00,    0.92395E+00
    0.29511E+00,   -0.12701E+00,    0.93193E+00
    0.38910E+00,   -0.26668E+00,    0.88267E+00
    0.28485E+00,   -0.10745E+00,    0.93653E+00
    0.21353E+00,    0.41888E+00,    0.96417E+00
    0.21316E+00,    0.10279E+00,    0.96429E+00
    0.24392E+00,   -0.10999E-01,    0.95333E+00
    0.26869E+00,   -0.73601E-01,    0.94346E+00
    0.32067E+00,   -0.17225E+00,    0.91979E+00
    0.22529E+00,    0.49347E-01,    0.96014E+00
    0.21857E+00,    0.44389E+00,    0.96246E+00
    0.23053E+00,    0.29857E-01,    0.95827E+00
    0.28172E+00,   -0.10313E+00,    0.93790E+00
    0.20374E+00,    0.15675E+00,    0.96736E+00
    0.25801E+00,   -0.50625E-01,    0.94782E+00
    0.20662E+00,    0.38458E+00,    0.96644E+00
    0.32919E+00,   -0.18733E+00,    0.91554E+00
    0.20179E+00,    0.34937E+00,    0.96798E+00
    0.25159E+00,   -0.35150E-01,    0.95037E+00
    0.19749E+00,    0.22583E+00,    0.96932E+00
    0.22167E+00,    0.58640E-01,    0.96140E+00
    0.20764E+00,    0.39432E+00,    0.96610E+00
    0.36212E+00,   -0.23514E+00,    0.89810E+00
    0.21862E+00,    0.44967E+00,    0.96245E+00
    0.20016E+00,    0.18104E+00,    0.96849E+00
    0.39318E+00,   -0.27442E+00,    0.88024E+00
    0.21358E+00,    0.42832E+00,    0.96415E+00
    0.19687E+00,    0.22078E+00,    0.96951E+00
    0.20933E+00,    0.11199E+00,    0.96555E+00
    0.19736E+00,    0.30983E+00,    0.96936E+00
    0.20169E+00,    0.35909E+00,    0.96801E+00
    0.40362E+00,   -0.28760E+00,    0.87394E+00
    0.19638E+00,    0.29988E+00,    0.96966E+00
    0.27765E+00,   -0.99020E-01,    0.93966E+00
    0.23627E+00,    0.35402E-02,    0.95619E+00
    0.24434E+00,   -0.20828E-01,    0.95316E+00
    0.28335E+00,   -0.11141E+00,    0.93719E+00
    0.27322E+00,   -0.90896E-01,    0.94156E+00
    0.19541E+00,    0.28993E+00,    0.96996E+00
    0.21760E+00,    0.67561E-01,    0.96280E+00
    0.20708E+00,    0.40308E+00,    0.96629E+00
    0.19699E+00,    0.19699E+00,    0.96947E+00
    0.19444E+00,    0.27997E+00,    0.97026E+00
    0.40589E+00,   -0.29213E+00,    0.87254E+00
    0.37505E+00,   -0.25577E+00,    0.89083E+00
    0.19892E+00,    0.17160E+00,    0.96888E+00
    0.25212E+00,   -0.43940E-01,    0.95016E+00
    0.20586E+00,    0.12133E+00,    0.96668E+00
    0.26145E+00,   -0.66943E-01,    0.94644E+00
    0.19430E+00,    0.23457E+00,    0.97030E+00
    0.35415E+00,   -0.22916E+00,    0.90246E+00
    0.21427E+00,    0.76836E-01,    0.96392E+00
    0.27995E+00,   -0.10782E+00,    0.93867E+00
    0.30353E+00,   -0.15209E+00,    0.92803E+00
    0.19347E+00,    0.27002E+00,    0.97055E+00
    0.20061E+00,    0.36900E+00,    0.96835E+00
    0.21469E+00,    0.44662E+00,    0.96378E+00
    0.39728E+00,   -0.28374E+00,    0.87778E+00
    0.31205E+00,   -0.16717E+00,    0.92399E+00
    0.19369E+00,    0.22910E+00,    0.97048E+00
    0.20055E+00,    0.14731E+00,    0.96837E+00
    0.21252E+00,    0.43953E+00,    0.96450E+00
    0.19384E+00,    0.21438E+00,    0.97044E+00
    0.19249E+00,    0.26007E+00,    0.97085E+00
    0.32057E+00,   -0.18225E+00,    0.91984E+00
    0.21091E+00,    0.86060E-01,    0.96504E+00
    0.29428E+00,   -0.13795E+00,    0.93231E+00
    0.22810E+00,    0.19247E-01,    0.95914E+00
    0.19467E+00,    0.32428E+00,    0.97019E+00
    0.26608E+00,   -0.82538E-01,    0.94454E+00
    0.27596E+00,   -0.10365E+00,    0.94039E+00
    0.20593E+00,    0.41299E+00,    0.96666E+00
    0.21410E+00,    0.45184E+00,    0.96397E+00
    0.37896E+00,   -0.26489E+00,    0.88859E+00
    0.32909E+00,   -0.19733E+00,    0.91558E+00
    0.19219E+00,    0.22351E+00,    0.97094E+00
    0.28196E+00,   -0.11679E+00,    0.93780E+00
    0.20027E+00,    0.13748E+00,    0.96845E+00
    0.23510E+00,   -0.63043E-02,    0.95661E+00
    0.19428E+00,    0.33427E+00,    0.97030E+00
    0.19114E+00,    0.23793E+00,    0.97125E+00
    0.28469E+00,   -0.12336E+00,    0.93660E+00
    0.40020E+00,   -0.29111E+00,    0.87602E+00
    0.19365E+00,    0.18857E+00,    0.97049E+00
    0.24316E+00,   -0.30649E-01,    0.95361E+00
    0.25468E+00,   -0.59822E-01,    0.94915E+00
    0.19908E+00,    0.37879E+00,    0.96883E+00
    0.19055E+00,    0.24761E+00,    0.97143E+00
    0.20692E+00,    0.95184E-01,    0.96634E+00
    0.33761E+00,   -0.21241E+00,    0.91122E+00
    0.20607E+00,    0.42260E+00,    0.96661E+00
    0.19421E+00,    0.34422E+00,    0.97033E+00
    0.27811E+00,   -0.11249E+00,    0.93947E+00
    0.19555E+00,    0.16229E+00,    0.96992E+00
    0.19971E+00,    0.38827E+00,    0.96863E+00
    0.36094E+00,   -0.24507E+00,    0.89875E+00
    0.21869E+00,    0.41901E-01,    0.96242E+00
    0.22812E+00,    0.92932E-02,    0.95914E+00
    0.18983E+00,    0.23230E+00,    0.97164E+00
    0.40295E+00,   -0.29619E+00,    0.87434E+00
    0.22039E+00,    0.33986E-01,    0.96184E+00
    0.21541E+00,    0.50904E-01,    0.96354E+00
    0.20334E+00,    0.10448E+00,    0.96749E+00
    0.19262E+00,    0.17873E+00,    0.97081E+00
    0.29492E+00,   -0.14701E+00,    0.93201E+00
    0.18909E+00,    0.22706E+00,    0.97186E+00
    0.26978E+00,   -0.98759E-01,    0.94301E+00
    0.19030E+00,    0.20346E+00,    0.97150E+00
    0.30344E+00,   -0.16209E+00,    0.92808E+00
    0.38254E+00,   -0.27422E+00,    0.88651E+00
    0.34613E+00,   -0.22749E+00,    0.90676E+00
    0.27454E+00,   -0.10890E+00,    0.94100E+00
    0.23548E+00,   -0.16287E-01,    0.95648E+00
    0.20963E+00,    0.44819E+00,    0.96546E+00
    0.25921E+00,   -0.76645E-01,    0.94735E+00
    0.31196E+00,   -0.17717E+00,    0.92404E+00
    0.19469E+00,    0.15279E+00,    0.97018E+00
    0.19308E+00,    0.35414E+00,    0.97067E+00
    0.21200E+00,    0.60252E-01,    0.96468E+00
    0.24820E+00,   -0.52269E-01,    0.95168E+00
    0.18922E+00,    0.31565E+00,    0.97182E+00
    0.36516E+00,   -0.25430E+00,    0.89641E+00
    0.24330E+00,   -0.40540E-01,    0.95356E+00
    0.32048E+00,   -0.19225E+00,    0.91989E+00
    0.18825E+00,    0.30570E+00,    0.97211E+00
    0.20495E+00,    0.43251E+00,    0.96697E+00
    0.19840E+00,    0.39806E+00,    0.96904E+00
    0.27899E+00,   -0.12103E+00,    0.93909E+00
    0.20956E+00,    0.45396E+00,    0.96548E+00
    0.19957E+00,    0.11364E+00,    0.96868E+00
    0.18728E+00,    0.29575E+00,    0.97240E+00
    0.19735E+00,    0.12531E+00,    0.96936E+00
    0.19267E+00,    0.36297E+00,    0.97079E+00
    0.18635E+00,    0.24093E+00,    0.97267E+00
    0.27620E+00,   -0.11712E+00,    0.94029E+00
    0.18631E+00,    0.28579E+00,    0.97268E+00
    0.32900E+00,   -0.20733E+00,    0.91563E+00
    0.39773E+00,   -0.29573E+00,    0.87751E+00
    0.20778E+00,    0.69272E-01,    0.96606E+00
    0.26317E+00,   -0.91383E-01,    0.94574E+00
    0.18593E+00,    0.23544E+00,    0.97279E+00
    0.22728E+00,   -0.65051E-03,    0.95943E+00
    0.27340E+00,   -0.11290E+00,    0.94148E+00
    0.21937E+00,    0.24100E-01,    0.96219E+00
    0.18533E+00,    0.27584E+00,    0.97296E+00
    0.23515E+00,   -0.24702E-01,    0.95660E+00
    0.34915E+00,   -0.23702E+00,    0.90515E+00
    0.18762E+00,    0.19400E+00,    0.97230E+00
    0.38569E+00,   -0.28357E+00,    0.88467E+00
    0.20445E+00,    0.78487E-01,    0.96713E+00
    0.36883E+00,   -0.26360E+00,    0.89436E+00
    0.39997E+00,   -0.30022E+00,    0.87615E+00
    0.18928E+00,    0.16944E+00,    0.97181E+00
    0.18436E+00,    0.26589E+00,    0.97325E+00
    0.33752E+00,   -0.22241E+00,    0.91127E+00
    0.25179E+00,   -0.69352E-01,    0.95029E+00
    0.18510E+00,    0.22057E+00,    0.97303E+00
    0.19733E+00,    0.40794E+00,    0.96937E+00
    0.18462E+00,    0.22981E+00,    0.97317E+00
    0.19222E+00,    0.14313E+00,    0.97093E+00
    0.19150E+00,    0.37288E+00,    0.97115E+00
    0.20566E+00,    0.45083E+00,    0.96675E+00
    0.29483E+00,   -0.15700E+00,    0.93206E+00
    0.27790E+00,   -0.12615E+00,    0.93956E+00
    0.28691E+00,   -0.14316E+00,    0.93562E+00
    0.39122E+00,   -0.29204E+00,    0.88141E+00
    0.30335E+00,   -0.17209E+00,    0.92812E+00
    0.20348E+00,    0.44368E+00,    0.96744E+00
    0.20098E+00,    0.87151E-01,    0.96823E+00
    0.18308E+00,    0.24418E+00,    0.97361E+00
    0.22759E+00,   -0.10294E-01,    0.95932E+00
    0.21957E+00,    0.14113E-01,    0.96212E+00
    0.19159E+00,    0.38249E+00,    0.97112E+00
    0.31187E+00,   -0.18717E+00,    0.92408E+00
    0.25640E+00,   -0.84257E-01,    0.94847E+00
    0.19734E+00,    0.41792E+00,    0.96937E+00
    0.26774E+00,   -0.10864E+00,    0.94385E+00
    0.18229E+00,    0.25383E+00,    0.97384E+00
    0.27420E+00,   -0.12172E+00,    0.94114E+00
    0.18804E+00,    0.15962E+00,    0.97217E+00
    0.18339E+00,    0.20971E+00,    0.97353E+00
    0.18558E+00,    0.33918E+00,    0.97289E+00
    0.28138E+00,   -0.13634E+00,    0.93805E+00
    0.20500E+00,    0.45604E+00,    0.96696E+00
    0.37270E+00,   -0.27268E+00,    0.89217E+00
    0.18196E+00,    0.23851E+00,    0.97393E+00
    0.19127E+00,    0.13322E+00,    0.97121E+00
    0.18485E+00,    0.18485E+00,    0.97311E+00
    0.32039E+00,   -0.20225E+00,    0.91993E+00
    0.24539E+00,   -0.61788E-01,    0.95276E+00
    0.19705E+00,    0.96722E-01,    0.96946E+00
    0.39431E+00,   -0.29909E+00,    0.87957E+00
    0.27042E+00,   -0.11734E+00,    0.94274E+00
    0.23457E+00,   -0.35716E-01,    0.95681E+00
    0.21218E+00,    0.31832E-01,    0.96462E+00
    0.20909E+00,    0.42727E-01,    0.96563E+00
    0.18508E+00,    0.34826E+00,    0.97304E+00
    0.35527E+00,   -0.25286E+00,    0.90186E+00
    0.18075E+00,    0.23286E+00,    0.97428E+00
    0.19696E+00,    0.42666E+00,    0.96948E+00
    0.19075E+00,    0.39243E+00,    0.97137E+00
    0.32891E+00,   -0.21733E+00,    0.91568E+00
    0.20557E+00,    0.52608E-01,    0.96677E+00
    0.39696E+00,   -0.30422E+00,    0.87798E+00
    0.19345E+00,    0.10576E+00,    0.97056E+00
    0.18338E+00,    0.17498E+00,    0.97353E+00
    0.18206E+00,    0.33142E+00,    0.97391E+00
    0.24968E+00,   -0.77453E-01,    0.95112E+00
    0.25997E+00,   -0.10013E+00,    0.94704E+00
    0.18109E+00,    0.32147E+00,    0.97418E+00
    0.21858E+00,    0.42302E-02,    0.96246E+00
    0.22666E+00,   -0.20159E-01,    0.95965E+00
    0.37640E+00,   -0.28193E+00,    0.89006E+00
    0.27499E+00,   -0.13099E+00,    0.94081E+00
    0.18063E+00,    0.20109E+00,    0.97431E+00
    0.18012E+00,    0.31152E+00,    0.97446E+00
    0.18422E+00,    0.35815E+00,    0.97329E+00
    0.29473E+00,   -0.16700E+00,    0.93210E+00
    0.33742E+00,   -0.23241E+00,    0.91132E+00
    0.20060E+00,    0.45230E+00,    0.96835E+00
    0.17841E+00,    0.24683E+00,    0.97494E+00
    0.20209E+00,    0.61264E-01,    0.96788E+00
    0.27213E+00,   -0.12628E+00,    0.94202E+00
    0.17914E+00,    0.30156E+00,    0.97473E+00
    0.28524E+00,   -0.15124E+00,    0.93636E+00
    0.18516E+00,    0.15017E+00,    0.97302E+00
    0.30325E+00,   -0.18208E+00,    0.92817E+00
    0.25506E+00,   -0.92297E-01,    0.94900E+00
    0.17795E+00,    0.24152E+00,    0.97507E+00
    0.35896E+00,   -0.26215E+00,    0.89984E+00
    0.17817E+00,    0.29161E+00,    0.97500E+00
    0.23849E+00,   -0.54575E-01,    0.95536E+00
    0.19623E+00,    0.43653E+00,    0.96971E+00
    0.17805E+00,    0.22546E+00,    0.97504E+00
    0.18940E+00,    0.40227E+00,    0.97177E+00
    0.18967E+00,    0.11501E+00,    0.97169E+00
    0.31177E+00,   -0.19717E+00,    0.92413E+00
    0.19858E+00,    0.70438E-01,    0.96898E+00
    0.26842E+00,   -0.12185E+00,    0.94357E+00
    0.17720E+00,    0.28166E+00,    0.97528E+00
    0.23363E+00,   -0.44034E-01,    0.95715E+00
    0.20042E+00,    0.45807E+00,    0.96841E+00
    0.17789E+00,    0.21714E+00,    0.97508E+00
    0.17693E+00,    0.23663E+00,    0.97535E+00
    0.21134E+00,    0.19769E-01,    0.96489E+00
    0.34594E+00,   -0.24749E+00,    0.90686E+00
    0.17623E+00,    0.27171E+00,    0.97555E+00
    0.18292E+00,    0.36779E+00,    0.97366E+00
    0.39174E+00,   -0.30367E+00,    0.88110E+00
    0.21878E+00,   -0.57461E-02,    0.96239E+00
    0.32029E+00,   -0.21225E+00,    0.91998E+00
    0.18936E+00,    0.41202E+00,    0.97178E+00
    0.22682E+00,   -0.30067E-01,    0.95960E+00
    0.37995E+00,   -0.29125E+00,    0.88802E+00
    0.17795E+00,    0.19194E+00,    0.97507E+00
    0.19467E+00,    0.79599E-01,    0.97018E+00
    0.18368E+00,    0.14035E+00,    0.97344E+00
    0.18040E+00,    0.16590E+00,    0.97438E+00
    0.18610E+00,    0.12434E+00,    0.97274E+00
    0.27373E+00,   -0.13615E+00,    0.94134E+00
    0.17482E+00,    0.25016E+00,    0.97593E+00
    0.24235E+00,   -0.71216E-01,    0.95392E+00
    0.36257E+00,   -0.27136E+00,    0.89785E+00
    0.18288E+00,    0.37777E+00,    0.97367E+00
    0.19533E+00,    0.44643E+00,    0.96998E+00
    0.39390E+00,   -0.30819E+00,    0.87981E+00
    0.27703E+00,   -0.14353E+00,    0.93993E+00
    0.32881E+00,   -0.22733E+00,    0.91573E+00
    0.26998E+00,   -0.13081E+00,    0.94292E+00
    0.17407E+00,    0.25955E+00,    0.97614E+00
    0.17389E+00,    0.24446E+00,    0.97619E+00
    0.19118E+00,    0.88925E-01,    0.97124E+00
    0.38527E+00,   -0.29989E+00,    0.88492E+00
    0.28612E+00,   -0.16192E+00,    0.93597E+00
    0.19606E+00,    0.45429E+00,    0.96976E+00
    0.18311E+00,    0.38774E+00,    0.97361E+00
    0.17359E+00,    0.23895E+00,    0.97627E+00
    0.20370E+00,    0.34794E-01,    0.96737E+00
    0.29464E+00,   -0.17700E+00,    0.93214E+00
    0.26265E+00,   -0.11888E+00,    0.94595E+00
    0.26635E+00,   -0.12631E+00,    0.94443E+00
    0.18850E+00,    0.42191E+00,    0.97204E+00
    0.21062E+00,    0.98127E-02,    0.96513E+00
    0.21850E+00,   -0.14418E-01,    0.96249E+00
    0.17431E+00,    0.20857E+00,    0.97607E+00
    0.17639E+00,    0.33972E+00,    0.97550E+00
    0.24688E+00,   -0.86941E-01,    0.95220E+00
    0.30316E+00,   -0.19208E+00,    0.92821E+00
    0.33733E+00,   -0.24241E+00,    0.91137E+00
    0.17872E+00,    0.15607E+00,    0.97485E+00
    0.19997E+00,    0.44400E-01,    0.96855E+00
    0.25648E+00,   -0.10876E+00,    0.94844E+00
    0.18198E+00,    0.13050E+00,    0.97393E+00
    0.36651E+00,   -0.28052E+00,    0.89566E+00
    0.19582E+00,    0.46006E+00,    0.96983E+00
    0.17519E+00,    0.18236E+00,    0.97583E+00
    0.18719E+00,    0.98031E-01,    0.97242E+00
    0.31168E+00,   -0.20716E+00,    0.92417E+00
    0.23563E+00,   -0.63844E-01,    0.95642E+00
    0.38826E+00,   -0.30694E+00,    0.88316E+00
    0.17602E+00,    0.35246E+00,    0.97560E+00
    0.22559E+00,   -0.39889E-01,    0.96003E+00
    0.18164E+00,    0.39639E+00,    0.97403E+00
    0.17062E+00,    0.25305E+00,    0.97707E+00
    0.18796E+00,    0.43096E+00,    0.97220E+00
    0.27056E+00,   -0.13983E+00,    0.94268E+00
    0.34906E+00,   -0.26098E+00,    0.90520E+00
    0.19587E+00,    0.53448E-01,    0.96982E+00
    0.17080E+00,    0.23254E+00,    0.97702E+00
    0.17296E+00,    0.32729E+00,    0.97644E+00
    0.26776E+00,   -0.13530E+00,    0.94385E+00
    0.32020E+00,   -0.22225E+00,    0.92002E+00
    0.17198E+00,    0.31733E+00,    0.97670E+00
    0.21075E+00,    0.87075E-04,    0.96509E+00
    0.18359E+00,    0.10734E+00,    0.97347E+00
    0.17101E+00,    0.30738E+00,    0.97697E+00
    0.16978E+00,    0.24733E+00,    0.97729E+00
    0.20279E+00,    0.24726E-01,    0.96766E+00
    0.39080E+00,   -0.31213E+00,    0.88166E+00
    0.24889E+00,   -0.98779E-01,    0.95142E+00
    0.26478E+00,   -0.13116E+00,    0.94508E+00
    0.17366E+00,    0.17315E+00,    0.97625E+00
    0.17004E+00,    0.29743E+00,    0.97723E+00
    0.24040E+00,   -0.80928E-01,    0.95465E+00
    0.19225E+00,    0.62757E-01,    0.97092E+00
    0.17499E+00,    0.36181E+00,    0.97589E+00
    0.21808E+00,   -0.25253E-01,    0.96263E+00
    0.37017E+00,   -0.28972E+00,    0.89360E+00
    0.17098E+00,    0.19895E+00,    0.97698E+00
    0.18137E+00,    0.40612E+00,    0.97410E+00
    0.16907E+00,    0.28748E+00,    0.97748E+00
    0.17609E+00,    0.14674E+00,    0.97558E+00
    0.19151E+00,    0.45699E+00,    0.97114E+00
    0.32872E+00,   -0.23733E+00,    0.91577E+00
    0.28603E+00,   -0.17192E+00,    0.93601E+00
    0.16851E+00,    0.24100E+00,    0.97763E+00
    0.18744E+00,    0.44038E+00,    0.97235E+00
    0.35309E+00,   -0.27010E+00,    0.90303E+00
    0.22619E+00,   -0.49448E-01,    0.95982E+00
    0.16809E+00,    0.27752E+00,    0.97774E+00
    0.29455E+00,   -0.18700E+00,    0.93218E+00
    0.16882E+00,    0.21827E+00,    0.97755E+00
    0.18873E+00,    0.72108E-01,    0.97197E+00
    0.17984E+00,    0.11656E+00,    0.97454E+00
    0.17591E+00,    0.38091E+00,    0.97563E+00
    0.30307E+00,   -0.20208E+00,    0.92825E+00
    0.19120E+00,    0.46200E+00,    0.97124E+00
    0.26886E+00,   -0.14443E+00,    0.94339E+00
    0.16657E+00,    0.25656E+00,    0.97814E+00
    0.17373E+00,    0.37171E+00,    0.97623E+00
    0.20999E+00,   -0.98056E-02,    0.96534E+00
    0.38559E+00,   -0.31147E+00,    0.88473E+00
    0.18049E+00,    0.41602E+00,    0.97435E+00
    0.26546E+00,   -0.13976E+00,    0.94480E+00
    0.18758E+00,    0.45049E+00,    0.97231E+00
    0.20197E+00,    0.14810E-01,    0.96792E+00
    0.18482E+00,    0.81222E-01,    0.97311E+00
    0.37405E+00,   -0.29882E+00,    0.89140E+00
    0.31159E+00,   -0.21716E+00,    0.92422E+00
    0.16562E+00,    0.26517E+00,    0.97839E+00
    0.16563E+00,    0.25013E+00,    0.97839E+00
    0.21762E+00,   -0.33902E-01,    0.96279E+00
    0.17431E+00,    0.13691E+00,    0.97607E+00
