 X,Y,Hscat_real_z,Hscat_imag_z
    0.45235E+00,    0.15571E+00,    0.37795E-02,    0.16330E-02
    0.44253E+00,    0.26000E+00,   -0.44536E+00,    0.47046E+00
    0.49428E+00,    0.20279E-01,    0.31525E-02,   -0.35680E-02
    0.44351E+00,    0.22000E+00,   -0.10729E-01,    0.25989E-01
    0.49994E+00,    0.77606E-02,    0.12267E-01,    0.27610E-01
    0.44912E+00,    0.16516E+00,    0.37669E-02,    0.18159E-02
    0.49503E+00,    0.15754E-01,   -0.39787E-02,   -0.24829E-02
    0.44410E+00,    0.20006E+00,    0.37739E-02,    0.53191E-02
    0.43990E+00,    0.25455E+00,   -0.12591E+00,   -0.22508E-01
    0.49999E+00,    0.26642E-02,    0.28357E-01,   -0.10305E-01
    0.44059E+00,    0.21393E+00,   -0.50145E-02,    0.58983E-02
    0.45271E+00,    0.13238E+00,    0.23662E-02,    0.19025E-02
    0.46314E+00,    0.92461E-01,    0.20114E-02,    0.21793E-02
    0.49460E+00,    0.10199E-01,   -0.63407E-03,    0.47305E-02
    0.44383E+00,    0.17855E+00,    0.43257E-02,    0.22096E-02
    0.45526E+00,    0.11865E+00,    0.37702E-02,    0.12174E-02
    0.48631E+00,    0.27406E-01,    0.13745E-02,    0.12229E-02
    0.49999E+00,   -0.24324E-02,   -0.92793E-02,   -0.26953E-01
    0.44953E+00,    0.14219E+00,    0.35558E-02,    0.94873E-03
    0.43728E+00,    0.26000E+00,   -0.57867E+00,   -0.69176E+00
    0.45697E+00,    0.10861E+00,    0.12238E-02,    0.63180E-03
    0.46608E+00,    0.77269E-01,    0.29364E-02,    0.76716E-03
    0.43670E+00,    0.25000E+00,    0.49273E+00,    0.44326E+00
    0.43767E+00,    0.22000E+00,   -0.24558E-01,   -0.10051E-01
    0.49467E+00,    0.51572E-02,    0.55528E-02,    0.26224E-02
    0.47614E+00,    0.46364E-01,    0.15615E-02,    0.81056E-03
    0.44012E+00,    0.18783E+00,    0.36116E-02,    0.29451E-02
    0.49994E+00,   -0.75287E-02,   -0.25598E-01,    0.11724E-01
    0.46775E+00,    0.67088E-01,    0.12490E-02,    0.74561E-03
    0.43470E+00,    0.25465E+00,    0.25413E+00,   -0.28997E+00
    0.44374E+00,    0.15496E+00,    0.38863E-02,    0.29031E-02
    0.48677E+00,    0.17487E-01,    0.73871E-03,    0.11307E-03
    0.45661E+00,    0.99303E-01,    0.45316E-02,    0.46517E-03
    0.49470E+00,    0.11470E-03,    0.27914E-02,   -0.41772E-02
    0.44059E+00,    0.16638E+00,    0.31267E-02,    0.15869E-02
    0.43480E+00,    0.21405E+00,   -0.74537E-03,   -0.14739E-02
    0.45987E+00,    0.83793E-01,    0.64106E-03,   -0.60861E-03
    0.49984E+00,   -0.12624E-01,    0.12747E-01,    0.26873E-01
    0.43579E+00,    0.19844E+00,    0.33169E-02,    0.34844E-02
    0.43213E+00,    0.26000E+00,    0.62485E+00,   -0.94650E+00
    0.49525E+00,   -0.54301E-02,   -0.45610E-02,   -0.13267E-02
    0.45051E+00,    0.11310E+00,    0.29930E-02,    0.65684E-02
    0.45179E+00,    0.10820E+00,   -0.27649E-02,    0.16773E-02
    0.44917E+00,    0.11799E+00,    0.80053E-02,    0.93574E-03
    0.46981E+00,    0.51751E-01,    0.18425E-02,    0.17469E-02
    0.44777E+00,    0.12287E+00,    0.21739E-02,   -0.30725E-02
    0.45225E+00,    0.10404E+00,    0.81668E-05,   -0.59066E-02
    0.45529E+00,    0.93390E-01,    0.50092E-02,    0.80928E-02
    0.45634E+00,    0.88428E-01,   -0.40975E-02,    0.50039E-02
    0.43662E+00,    0.17590E+00,    0.46900E-02,    0.27108E-02
    0.43194E+00,    0.22000E+00,    0.13842E-01,   -0.25146E-01
    0.44552E+00,    0.12791E+00,   -0.31125E-02,    0.29367E-02
    0.44325E+00,    0.13740E+00,    0.75340E-02,    0.14339E-02
    0.44440E+00,    0.13190E+00,    0.26226E-02,    0.75131E-02
    0.49969E+00,   -0.17719E-01,    0.27439E-01,   -0.13116E-01
    0.43014E+00,    0.25000E+00,    0.76500E+00,   -0.81748E+00
    0.45827E+00,    0.78471E-01,    0.64036E-02,   -0.38413E-02
    0.42961E+00,    0.25476E+00,    0.45834E+00,   -0.46294E+00
    0.49460E+00,   -0.99699E-02,   -0.33280E-03,    0.44787E-02
    0.43179E+00,    0.20574E+00,    0.26779E-02,    0.24379E-02
    0.44123E+00,    0.14152E+00,    0.28734E-02,   -0.41801E-02
    0.43996E+00,    0.14699E+00,   -0.15921E-02,    0.26200E-02
    0.45915E+00,    0.73476E-01,    0.57890E-02,    0.46117E-02
    0.43823E+00,    0.15176E+00,    0.39421E-02,    0.75241E-02
    0.48708E+00,    0.25954E-02,    0.17664E-02,    0.49664E-03
    0.49948E+00,   -0.22811E-01,   -0.13316E-01,   -0.25295E-01
    0.47133E+00,    0.36352E-01,    0.22895E-02,    0.48729E-03
    0.45946E+00,    0.67868E-01,   -0.28255E-02,    0.52357E-02
    0.42914E+00,    0.21418E+00,    0.73111E-02,    0.92602E-03
    0.43644E+00,    0.15650E+00,    0.83903E-02,    0.12959E-02
    0.49516E+00,   -0.15430E-01,    0.65923E-02,    0.15958E-02
    0.46073E+00,    0.63457E-01,   -0.18400E-02,   -0.22338E-02
    0.42708E+00,    0.26000E+00,    0.74940E+00,    0.14834E+00
    0.46206E+00,    0.58433E-01,    0.44517E-02,   -0.14540E-02
    0.44613E+00,    0.10934E+00,   -0.16134E-01,    0.24034E-01
    0.44483E+00,    0.11418E+00,    0.24722E-01,    0.20132E-01
    0.44736E+00,    0.10448E+00,   -0.20794E-01,   -0.16847E-01
    0.44348E+00,    0.11901E+00,    0.21231E-01,   -0.20451E-01
    0.44854E+00,    0.99612E-01,    0.19347E-01,   -0.20745E-01
    0.44208E+00,    0.12382E+00,   -0.19659E-01,   -0.17300E-01
    0.44967E+00,    0.94729E-01,    0.28285E-01,    0.12912E-01
    0.44061E+00,    0.12861E+00,   -0.15907E-01,    0.25315E-01
    0.43028E+00,    0.18785E+00,    0.26206E-02,    0.31168E-02
    0.45074E+00,    0.89833E-01,   -0.76432E-02,    0.30183E-01
    0.43385E+00,    0.16149E+00,    0.21211E-02,   -0.35881E-02
    0.43910E+00,    0.13338E+00,    0.26281E-01,    0.19505E-01
    0.45175E+00,    0.84924E-01,   -0.25627E-01,   -0.54731E-02
    0.43270E+00,    0.16593E+00,   -0.71925E-03,    0.33021E-02
    0.49490E+00,   -0.19578E-01,    0.33768E-02,   -0.45647E-02
    0.46566E+00,    0.43818E-01,   -0.56304E-03,    0.12714E-03
    0.42633E+00,    0.22000E+00,    0.30704E-01,    0.12780E-01
    0.49922E+00,   -0.27901E-01,   -0.25004E-01,    0.14450E-01
    0.43752E+00,    0.13814E+00,    0.20562E-01,   -0.21340E-01
    0.45270E+00,    0.80005E-01,    0.21855E-02,   -0.26726E-01
    0.42446E+00,    0.26427E+00,   -0.18773E+00,    0.81691E+00
    0.46155E+00,    0.52819E-01,    0.61504E-02,    0.65196E-02
    0.43590E+00,    0.14288E+00,   -0.20907E-01,   -0.14848E-01
    0.45360E+00,    0.75074E-01,    0.31319E-01,    0.41987E-03
    0.46267E+00,    0.48366E-01,   -0.22721E-02,    0.64027E-02
    0.48703E+00,   -0.73343E-02,    0.37216E-03,    0.86205E-03
    0.42369E+00,    0.25000E+00,   -0.52012E+00,   -0.71090E+00
    0.43421E+00,    0.14760E+00,   -0.14349E-01,    0.25872E-01
    0.45444E+00,    0.70134E-01,    0.37771E-02,    0.30905E-01
    0.42993E+00,    0.17071E+00,    0.54790E-02,    0.82376E-02
    0.43248E+00,    0.15230E+00,    0.26403E-01,    0.20294E-01
    0.45522E+00,    0.65184E-01,   -0.27721E-01,    0.27182E-02
    0.47231E+00,    0.20909E-01,    0.65216E-03,    0.39364E-03
    0.42840E+00,    0.17456E+00,    0.95636E-02,    0.22967E-02
    0.49891E+00,   -0.32988E-01,    0.15542E-01,    0.26105E-01
    0.42359E+00,    0.21430E+00,    0.53399E-02,    0.78668E-02
    0.49406E+00,   -0.25088E-01,   -0.33068E-02,   -0.67010E-03
    0.43068E+00,    0.15698E+00,    0.21652E-01,   -0.20381E-01
    0.42178E+00,    0.26851E+00,   -0.94404E+00,   -0.18884E+00
    0.45594E+00,    0.60225E-01,   -0.82929E-05,   -0.27658E-01
    0.42669E+00,    0.17991E+00,    0.28924E-02,   -0.20636E-02
    0.42434E+00,    0.19793E+00,    0.40367E-02,    0.21701E-02
    0.46366E+00,    0.38273E-01,    0.36132E-02,   -0.52426E-02
    0.42096E+00,    0.25781E+00,   -0.28741E-01,    0.68805E-01
    0.42884E+00,    0.16164E+00,   -0.19859E-01,   -0.14929E-01
    0.45661E+00,    0.55259E-01,    0.30850E-01,   -0.25312E-02
    0.42458E+00,    0.18452E+00,   -0.16576E-02,    0.37044E-02
    0.42694E+00,    0.16628E+00,   -0.13938E-01,    0.26037E-01
    0.41954E+00,    0.26348E+00,   -0.21401E+00,    0.16874E+00
    0.42085E+00,    0.22000E+00,   -0.61139E-02,    0.29838E-01
    0.45722E+00,    0.50285E-01,    0.58207E-02,    0.31039E-01
    0.49855E+00,   -0.38072E-01,    0.26010E-01,   -0.13556E-01
    0.49433E+00,   -0.30653E-01,    0.23888E-03,    0.64956E-02
    0.46344E+00,    0.33687E-01,    0.84025E-02,    0.16051E-02
    0.48678E+00,   -0.17261E-01,    0.14839E-02,    0.60926E-04
    0.41907E+00,    0.27272E+00,    0.56207E-01,   -0.95824E+00
    0.42102E+00,    0.20845E+00,    0.19888E-02,    0.53854E-02
    0.46505E+00,    0.28283E-01,    0.76146E-03,    0.46414E-02
    0.47267E+00,    0.10598E-01,    0.15222E-02,    0.15007E-02
    0.42498E+00,    0.17089E+00,    0.28368E-01,    0.19579E-01
    0.42241E+00,    0.18910E+00,    0.44993E-02,    0.77274E-02
    0.45777E+00,    0.45304E-01,   -0.26088E-01,    0.65256E-02
    0.41735E+00,    0.25000E+00,   -0.60295E+00,    0.49837E+00
    0.42298E+00,    0.17548E+00,    0.19724E-01,   -0.21949E-01
    0.45826E+00,    0.40317E-01,   -0.98457E-02,   -0.24570E-01
    0.42019E+00,    0.19367E+00,    0.82886E-02,    0.21833E-02
    0.49813E+00,   -0.43152E-01,   -0.11403E-01,   -0.25598E-01
    0.41816E+00,    0.21442E+00,   -0.25297E-02,    0.55653E-02
    0.49345E+00,   -0.35154E-01,    0.58281E-02,    0.17557E-02
    0.46472E+00,    0.23095E-01,   -0.36367E-02,   -0.14095E-03
    0.41623E+00,    0.26689E+00,   -0.14928E+00,   -0.92182E-01
    0.41632E+00,    0.27691E+00,    0.87640E+00,    0.40355E-01
    0.42091E+00,    0.18005E+00,   -0.20456E-01,   -0.13471E-01
    0.45870E+00,    0.35325E-01,    0.28317E-01,   -0.12410E-01
    0.41444E+00,    0.25899E+00,   -0.16466E-01,    0.11253E+00
    0.41762E+00,    0.19747E+00,    0.27137E-02,   -0.35056E-02
    0.47279E+00,    0.28214E-03,    0.55984E-03,    0.98279E-04
    0.41547E+00,    0.22000E+00,   -0.22413E-01,   -0.59807E-02
    0.46434E+00,    0.18520E-01,    0.17806E-02,   -0.53397E-02
    0.41880E+00,    0.18460E+00,   -0.12646E-01,    0.26523E-01
    0.41409E+00,    0.27186E+00,    0.12189E+00,   -0.19683E+00
    0.45907E+00,    0.30328E-01,    0.14892E-01,    0.27231E-01
    0.49767E+00,   -0.48227E-01,   -0.26016E-01,    0.12699E-01
    0.41352E+00,    0.28107E+00,   -0.12142E+00,    0.81585E+00
    0.49227E+00,   -0.40117E-01,    0.19403E-02,   -0.29798E-02
    0.41560E+00,    0.20271E+00,   -0.20844E-02,    0.38932E-02
    0.46513E+00,    0.12961E-01,    0.60768E-02,    0.16424E-02
    0.41663E+00,    0.18911E+00,    0.27452E-01,    0.19010E-01
    0.45939E+00,    0.25327E-01,   -0.23488E-01,    0.16177E-01
    0.48602E+00,   -0.32136E-01,    0.12217E-02,    0.83505E-03
    0.41113E+00,    0.25000E+00,    0.46239E+00,    0.70833E+00
    0.41322E+00,    0.20719E+00,    0.43297E-02,    0.89324E-02
    0.41442E+00,    0.19361E+00,    0.20207E-01,   -0.21603E-01
    0.49263E+00,   -0.45206E-01,   -0.39730E-02,   -0.13935E-02
    0.46525E+00,    0.78905E-02,   -0.39876E-03,    0.57784E-02
    0.45965E+00,    0.20322E-01,   -0.14527E-01,   -0.23956E-01
    0.49715E+00,   -0.53297E-01,    0.13696E-01,    0.26849E-01
    0.41060E+00,    0.27609E+00,    0.94520E-01,    0.42886E-01
    0.41068E+00,    0.28520E+00,   -0.91090E+00,   -0.18159E+00
    0.47267E+00,   -0.10034E-01,    0.10840E-02,    0.14344E-02
    0.41215E+00,    0.19808E+00,   -0.21331E-01,   -0.13942E-01
    0.41021E+00,    0.22000E+00,    0.66311E-02,   -0.26060E-01
    0.45986E+00,    0.15315E-01,    0.26325E-01,   -0.14223E-01
    0.46531E+00,    0.28192E-02,   -0.40318E-02,    0.19827E-03
    0.49277E+00,   -0.49790E-01,   -0.21733E-02,    0.56873E-02
    0.40842E+00,    0.26580E+00,    0.31119E-01,   -0.56742E-01
    0.40821E+00,    0.25620E+00,    0.22316E+00,    0.40029E-01
    0.40920E+00,    0.21470E+00,    0.10333E-01,   -0.10084E-01
    0.40781E+00,    0.28019E+00,   -0.13207E+00,    0.15771E-01
    0.49658E+00,   -0.58362E-01,    0.27374E-01,   -0.12182E-01
    0.40982E+00,    0.20252E+00,   -0.13998E-01,    0.26144E-01
    0.40780E+00,    0.28931E+00,    0.14245E+00,   -0.96191E+00
    0.46000E+00,    0.10306E-01,    0.16522E-01,    0.25652E-01
    0.46531E+00,   -0.22524E-02,    0.23576E-02,   -0.39635E-02
    0.40745E+00,    0.20693E+00,    0.24941E-01,    0.19457E-01
    0.40503E+00,    0.25000E+00,    0.84978E+00,   -0.46817E+00
    0.40544E+00,    0.28492E+00,   -0.12357E+00,   -0.24167E+00
    0.46009E+00,    0.52954E-02,   -0.23531E-01,    0.16800E-01
    0.49161E+00,   -0.55239E-01,    0.49484E-02,    0.18580E-02
    0.49596E+00,   -0.63421E-01,   -0.12568E-01,   -0.25841E-01
    0.40488E+00,    0.29338E+00,    0.86896E+00,    0.91797E-01
    0.40506E+00,    0.22000E+00,    0.26417E-01,    0.88358E-03
    0.46464E+00,   -0.78288E-02,    0.69024E-02,    0.28945E-02
    0.40503E+00,    0.21132E+00,    0.25861E-01,   -0.15502E-01
    0.48481E+00,   -0.46981E-01,    0.20111E-03,    0.63052E-03
    0.40301E+00,    0.27393E+00,    0.10268E-03,   -0.43251E-01
    0.46012E+00,    0.28429E-03,   -0.15150E-01,   -0.23321E-01
    0.47204E+00,   -0.25496E-01,    0.13588E-02,    0.87986E-04
    0.40204E+00,    0.25622E+00,    0.10515E+00,   -0.20282E+00
    0.46513E+00,   -0.12394E-01,   -0.14325E-03,    0.57763E-02
    0.49154E+00,   -0.60810E-01,    0.19312E-02,   -0.54515E-02
    0.40211E+00,    0.28831E+00,    0.98865E-01,   -0.14669E+00
    0.40255E+00,    0.21567E+00,   -0.71295E-02,   -0.17959E-01
    0.49529E+00,   -0.68473E-01,   -0.25263E-01,    0.13512E-01
    0.40192E+00,    0.29742E+00,   -0.25760E+00,    0.80408E+00
    0.46009E+00,   -0.47268E-02,    0.25193E-01,   -0.15810E-01
    0.46557E+00,   -0.17573E-01,   -0.28594E-02,   -0.29751E-04
    0.39904E+00,    0.25000E+00,   -0.35032E+00,   -0.87842E+00
    0.39979E+00,    0.29323E+00,    0.72629E-01,    0.10606E+00
    0.40002E+00,    0.22000E+00,   -0.17331E-01,    0.39066E-01
    0.39864E+00,    0.26468E+00,    0.74413E-02,   -0.91235E-01
    0.49038E+00,   -0.65249E-01,   -0.35932E-02,   -0.76056E-03
    0.39880E+00,    0.28161E+00,   -0.12482E-01,   -0.99396E-01
    0.46000E+00,   -0.97373E-02,    0.17235E-01,    0.25468E-01
    0.49457E+00,   -0.73518E-01,    0.14942E-01,    0.25776E-01
    0.39892E+00,    0.30144E+00,   -0.86184E+00,   -0.35717E+00
    0.41709E+00,    0.10506E+00,   -0.53569E+00,    0.70127E+00
    0.41583E+00,    0.10992E+00,   -0.66459E+00,   -0.55411E+00
    0.41829E+00,    0.10018E+00,    0.77450E+00,    0.54244E+00
    0.41452E+00,    0.11476E+00,    0.58627E+00,   -0.70535E+00
    0.41943E+00,    0.95293E-01,    0.57169E+00,   -0.68315E+00
    0.41316E+00,    0.11959E+00,    0.73535E+00,    0.55380E+00
    0.42051E+00,    0.90391E-01,   -0.49865E+00,   -0.69504E+00
    0.41173E+00,    0.12441E+00,   -0.57056E+00,    0.68509E+00
    0.42154E+00,    0.85477E-01,   -0.71585E+00,    0.51597E+00
    0.41025E+00,    0.12921E+00,   -0.59286E+00,   -0.65200E+00
    0.46409E+00,   -0.23012E-01,    0.26214E-02,   -0.52576E-02
    0.42251E+00,    0.80551E-01,    0.53723E+00,    0.74428E+00
    0.45985E+00,   -0.14746E-01,   -0.23011E-01,    0.17196E-01
    0.39610E+00,    0.25610E+00,   -0.11479E+00,   -0.12201E+00
    0.47194E+00,   -0.38416E-01,    0.88222E-04,    0.44894E-03
    0.39700E+00,    0.29626E+00,   -0.15241E+00,    0.24897E-01
    0.40872E+00,    0.13398E+00,    0.68688E+00,   -0.62387E+00
    0.42342E+00,    0.75614E-01,    0.73376E+00,   -0.57965E+00
    0.49019E+00,   -0.70818E-01,   -0.20841E-03,    0.61796E-02
    0.40712E+00,    0.13875E+00,    0.61546E+00,    0.67884E+00
    0.42427E+00,    0.70667E-01,   -0.57443E+00,   -0.66455E+00
    0.40548E+00,    0.14349E+00,   -0.64736E+00,    0.56471E+00
    0.49379E+00,   -0.78555E-01,    0.26066E-01,   -0.14010E-01
    0.39588E+00,    0.30542E+00,    0.27476E+00,   -0.91907E+00
    0.42507E+00,    0.65710E-01,   -0.63099E+00,    0.60743E+00
    0.48315E+00,   -0.61782E-01,    0.73386E-03,   -0.28486E-03
    0.46373E+00,   -0.27135E-01,    0.69082E-02,    0.68940E-03
    0.40377E+00,    0.14821E+00,   -0.54037E+00,   -0.70015E+00
    0.45965E+00,   -0.19753E-01,   -0.17217E-01,   -0.22171E-01
    0.42581E+00,    0.60744E-01,    0.67428E+00,    0.61663E+00
    0.41359E+00,    0.10132E+00,    0.99158E-01,    0.20779E+00
    0.39316E+00,    0.25000E+00,   -0.77765E+00,    0.31336E+00
    0.39311E+00,    0.27300E+00,   -0.36780E-02,   -0.75101E-01
    0.40202E+00,    0.15291E+00,    0.75704E+00,   -0.54740E+00
    0.40713E+00,    0.12517E+00,   -0.16657E+00,    0.25697E-01
    0.42649E+00,    0.55770E-01,    0.64436E+00,   -0.66095E+00
    0.40785E+00,    0.12115E+00,    0.26082E-01,    0.16622E+00
    0.39303E+00,    0.29077E+00,   -0.23900E-01,   -0.45302E-01
    0.41015E+00,    0.11098E+00,    0.17360E-01,   -0.17056E+00
    0.41378E+00,    0.96552E-01,    0.23000E+00,   -0.51800E-01
    0.41129E+00,    0.10583E+00,   -0.91492E-01,    0.26335E-01
    0.40882E+00,    0.11576E+00,    0.18114E+00,   -0.24591E-01
    0.48895E+00,   -0.75231E-01,    0.50290E-02,    0.13933E-02
    0.39326E+00,    0.30027E+00,   -0.83377E-01,   -0.20716E+00
    0.40020E+00,    0.15760E+00,    0.56683E+00,    0.71585E+00
    0.46406E+00,   -0.32651E-01,    0.20906E-03,    0.51833E-02
    0.41891E+00,    0.76920E-01,    0.22181E+00,    0.54094E-02
    0.41592E+00,    0.86868E-01,   -0.18465E+00,   -0.58528E-01
    0.42711E+00,    0.50789E-01,   -0.66078E+00,   -0.58790E+00
    0.45938E+00,   -0.24758E-01,    0.24791E-01,   -0.17554E-01
    0.41691E+00,    0.82007E-01,   -0.14244E-01,    0.14027E+00
    0.40373E+00,    0.13468E+00,    0.23147E+00,   -0.55109E-02
    0.40452E+00,    0.13000E+00,    0.33363E-01,   -0.13779E+00
    0.49296E+00,   -0.83584E-01,   -0.13682E-01,   -0.25734E-01
    0.39279E+00,    0.30937E+00,    0.84395E+00,    0.21595E+00
    0.41919E+00,    0.72831E-01,    0.61341E-01,   -0.16919E+00
    0.39834E+00,    0.16226E+00,   -0.72831E+00,    0.48475E+00
    0.42767E+00,    0.45800E-01,   -0.54445E+00,    0.67515E+00
    0.39007E+00,    0.25500E+00,   -0.34385E-01,    0.12233E+00
    0.40137E+00,    0.13941E+00,    0.30913E-01,    0.14309E+00
    0.39642E+00,    0.16689E+00,   -0.41039E+00,   -0.78417E+00
    0.41952E+00,    0.67362E-01,   -0.11501E+00,   -0.11606E-01
    0.42094E+00,    0.62837E-01,    0.74507E-02,    0.19106E+00
    0.41231E+00,    0.90802E-01,    0.16216E-01,   -0.75461E-01
    0.38905E+00,    0.26288E+00,    0.16353E-01,   -0.49706E-01
    0.46365E+00,   -0.37705E-01,   -0.41341E-02,   -0.30552E-03
    0.39972E+00,    0.14408E+00,   -0.11219E+00,   -0.28650E-01
    0.42818E+00,    0.40806E-01,    0.72118E+00,    0.56484E+00
    0.39858E+00,    0.14924E+00,    0.70556E-01,   -0.20165E+00
    0.39023E+00,    0.30420E+00,    0.12750E+00,   -0.13328E+00
    0.48815E+00,   -0.80211E-01,    0.15648E-02,   -0.39382E-02
    0.45906E+00,   -0.29759E-01,    0.17808E-01,    0.24594E-01
    0.39444E+00,    0.17151E+00,    0.81615E+00,   -0.45378E+00
    0.46979E+00,   -0.51186E-01,    0.95730E-03,    0.10685E-02
    0.48179E+00,   -0.71618E-01,    0.12826E-02,    0.79182E-03
    0.42098E+00,    0.57551E-01,    0.16224E+00,   -0.26939E-02
    0.42862E+00,    0.35805E-01,    0.54951E+00,   -0.75643E+00
    0.42232E+00,    0.52968E-01,    0.24392E-01,   -0.20477E+00
    0.38967E+00,    0.31330E+00,   -0.34161E+00,    0.76373E+00
    0.49209E+00,   -0.88605E-01,   -0.25724E-01,    0.14750E-01
    0.38740E+00,    0.25000E+00,    0.47333E+00,    0.70358E+00
    0.38756E+00,    0.28083E+00,   -0.15511E-01,   -0.75637E-01
    0.39625E+00,    0.15337E+00,    0.16993E+00,    0.16852E-01
    0.39241E+00,    0.17610E+00,    0.48982E+00,    0.76086E+00
    0.39492E+00,    0.15861E+00,   -0.13782E-01,    0.16623E+00
    0.40750E+00,    0.98595E-01,    0.60050E-01,    0.79620E-02
    0.46318E+00,   -0.42755E-01,    0.17745E-02,   -0.42377E-02
    0.42901E+00,    0.30800E-01,   -0.73247E+00,   -0.47912E+00
    0.45869E+00,   -0.34756E-01,   -0.22754E-01,    0.17540E-01
    0.40131E+00,    0.12108E+00,    0.20107E-01,    0.19883E-01
    0.39327E+00,    0.16235E+00,   -0.13841E+00,   -0.25443E-01
    0.38754E+00,    0.30875E+00,    0.62437E-01,    0.11186E+00
    0.42221E+00,    0.47709E-01,   -0.12430E+00,   -0.23549E-02
    0.40358E+00,    0.10914E+00,    0.36653E-01,   -0.34531E-01
    0.39033E+00,    0.18067E+00,   -0.70931E+00,    0.47805E+00
    0.48780E+00,   -0.85772E-01,   -0.57557E-02,    0.37129E-04
    0.41011E+00,    0.82694E-01,   -0.10576E-01,    0.25304E-02
    0.38484E+00,    0.27164E+00,   -0.85346E-02,   -0.79240E-01
    0.38582E+00,    0.29766E+00,   -0.85036E-02,   -0.96741E-01
    0.42934E+00,    0.25791E-01,   -0.44039E+00,    0.76235E+00
    0.41256E+00,    0.73599E-01,    0.42262E-01,   -0.28312E-01
    0.38457E+00,    0.25588E+00,    0.15572E+00,   -0.56865E-01
    0.42274E+00,    0.42778E-01,    0.46245E-01,    0.13699E+00
    0.42427E+00,    0.37509E-01,    0.22348E+00,   -0.55264E-01
    0.38651E+00,    0.31719E+00,   -0.83844E+00,   -0.41327E+00
    0.49116E+00,   -0.93616E-01,    0.12984E-01,    0.25416E-01
