 X,Y,Ereal_x,Eimag_x,Ereal_y,Eimag_y
    0.76282E+01,   -0.82626E+00,   -0.25308E-21,   -0.66218E-22,    0.66967E-21,   -0.46878E-21
    0.76248E+01,   -0.82310E+00,   -0.25567E-21,    0.11335E-21,    0.67173E-21,   -0.58758E-21
    0.44049E+01,   -0.22829E+01,   -0.21675E-19,   -0.36231E-19,   -0.10009E-18,    0.16126E-18
    0.44058E+01,   -0.22756E+01,    0.31011E-19,   -0.49069E-20,   -0.10790E-18,    0.11720E-18
    0.44816E+01,   -0.30415E+01,   -0.24457E-19,   -0.14410E-18,    0.51500E-19,    0.17460E-18
    0.65256E+01,    0.29110E+01,    0.37532E-21,    0.50372E-21,   -0.72169E-21,    0.12184E-20
    0.65329E+01,    0.29130E+01,    0.40871E-21,    0.23728E-21,   -0.89651E-21,    0.12536E-20
    0.65351E+01,    0.29078E+01,    0.38984E-21,    0.19274E-21,   -0.85494E-21,    0.13514E-20
    0.76393E+01,   -0.80242E+00,   -0.66969E-22,   -0.10703E-21,    0.10112E-20,   -0.90592E-21
    0.76402E+01,   -0.79728E+00,   -0.85830E-22,   -0.36970E-22,    0.10793E-20,   -0.11574E-20
    0.67875E+01,   -0.25692E+01,    0.25971E-21,   -0.39466E-21,    0.30610E-21,    0.97617E-21
    0.67819E+01,   -0.25751E+01,    0.25094E-22,   -0.10810E-20,    0.41074E-22,    0.52953E-21
    0.65178E+01,    0.29222E+01,    0.16008E-21,    0.75804E-21,   -0.57243E-21,    0.12929E-20
    0.65125E+01,    0.29222E+01,   -0.59835E-22,    0.41767E-21,   -0.58454E-21,    0.12761E-20
    0.65195E+01,    0.29147E+01,    0.28203E-21,    0.50054E-21,   -0.79278E-21,    0.10415E-20
    0.44894E+01,   -0.30511E+01,    0.78891E-20,    0.11420E-19,    0.12326E-18,   -0.10956E-20
    0.44856E+01,   -0.30433E+01,   -0.11315E-19,   -0.17177E-19,    0.47047E-19,    0.14449E-18
    0.76330E+01,   -0.80516E+00,   -0.21523E-21,   -0.41742E-22,    0.96771E-21,   -0.70157E-21
    0.68049E+01,   -0.25625E+01,   -0.89468E-22,    0.10479E-21,    0.12731E-21,    0.83281E-21
    0.76320E+01,   -0.80969E+00,   -0.27841E-21,   -0.12960E-21,    0.82822E-21,   -0.89538E-21
    0.75635E+01,    0.14499E+01,    0.10698E-20,    0.15674E-21,   -0.61540E-21,   -0.73479E-21
    0.75582E+01,    0.14483E+01,    0.80409E-21,    0.17502E-21,   -0.69835E-21,   -0.72955E-21
    0.75625E+01,    0.14574E+01,    0.10540E-20,    0.11943E-21,   -0.58525E-21,   -0.48514E-21
    0.75653E+01,    0.14427E+01,    0.10634E-20,    0.30718E-21,   -0.46455E-21,   -0.68786E-21
    0.76255E+01,   -0.83354E+00,   -0.26768E-21,   -0.63473E-22,    0.56801E-21,   -0.37178E-21
    0.42223E+01,   -0.48766E+00,   -0.40150E-19,   -0.30605E-19,    0.19240E-19,   -0.24393E-19
    0.42284E+01,   -0.48388E+00,   -0.36708E-19,   -0.17644E-19,    0.12865E-19,   -0.10800E-19
    0.42275E+01,   -0.47545E+00,   -0.39142E-19,   -0.13975E-19,    0.15686E-19,   -0.19083E-19
    0.42207E+01,   -0.47277E+00,   -0.47872E-19,   -0.98317E-20,    0.21451E-19,   -0.33450E-19
    0.42201E+01,   -0.46739E+00,   -0.60027E-19,   -0.99337E-20,   -0.79673E-20,   -0.33915E-19
    0.43998E+01,   -0.23052E+01,    0.75380E-19,    0.10889E-19,   -0.55456E-19,    0.92562E-19
    0.44092E+01,   -0.23030E+01,    0.71502E-19,    0.82779E-19,   -0.37526E-19,    0.83003E-19
    0.42260E+01,   -0.49192E+00,   -0.41229E-19,   -0.24558E-19,    0.22055E-19,   -0.22364E-19
    0.44748E+01,   -0.30257E+01,    0.41568E-19,   -0.25332E-18,   -0.12225E-18,    0.64825E-19
    0.44105E+01,   -0.22758E+01,    0.28925E-19,    0.59213E-20,   -0.94722E-19,    0.10266E-18
    0.44024E+01,   -0.22718E+01,    0.44175E-19,    0.40545E-19,   -0.12826E-18,    0.78974E-19
    0.43982E+01,   -0.23169E+01,    0.81115E-19,    0.29718E-19,   -0.66522E-19,    0.67610E-19
    0.67921E+01,   -0.25688E+01,    0.13399E-22,   -0.10576E-21,    0.29441E-21,    0.98919E-21
    0.44797E+01,   -0.30267E+01,   -0.16828E-20,   -0.15614E-18,   -0.10969E-18,    0.50127E-19
    0.44695E+01,   -0.30193E+01,    0.17730E-18,   -0.29166E-18,   -0.19004E-18,    0.55688E-19
    0.43948E+01,   -0.22579E+01,    0.65106E-19,    0.96080E-19,   -0.14416E-18,    0.92140E-19
    0.44673E+01,   -0.30146E+01,    0.16563E-18,   -0.25830E-18,   -0.15289E-18,   -0.48894E-19
    0.67956E+01,   -0.25648E+01,   -0.91823E-22,   -0.19922E-21,    0.12846E-21,    0.84158E-21
    0.68060E+01,   -0.25571E+01,   -0.89880E-22,    0.10189E-21,    0.10219E-21,    0.68407E-21
    0.68007E+01,   -0.25653E+01,   -0.89371E-22,   -0.22920E-23,    0.12744E-21,    0.75684E-21
    0.44946E+01,   -0.30500E+01,    0.18930E-19,   -0.21760E-19,    0.11839E-18,   -0.11241E-19
    0.75657E+01,    0.14648E+01,    0.13172E-20,    0.19371E-21,   -0.32382E-21,   -0.19677E-21
    0.44868E+01,   -0.30556E+01,    0.55248E-19,   -0.43654E-19,    0.23888E-18,   -0.13095E-18
    0.44084E+01,   -0.22900E+01,    0.10068E-19,   -0.62353E-20,   -0.10103E-19,    0.17831E-18
    0.44121E+01,   -0.22944E+01,    0.49433E-19,    0.62833E-19,   -0.40955E-19,    0.10941E-18
    0.44084E+01,   -0.22852E+01,    0.72957E-21,   -0.10089E-19,   -0.99115E-19,    0.13904E-18
    0.67849E+01,   -0.25641E+01,   -0.83887E-21,    0.73144E-21,    0.18006E-20,   -0.19414E-21
    0.67777E+01,   -0.25719E+01,   -0.22772E-20,   -0.45881E-22,    0.17935E-20,   -0.33779E-21
    0.67818E+01,   -0.25800E+01,    0.30243E-22,   -0.10807E-20,    0.21569E-21,    0.53957E-21
    0.76302E+01,   -0.80045E+00,   -0.21056E-21,    0.80942E-22,    0.95919E-21,   -0.93790E-21
    0.75598E+01,    0.14429E+01,    0.80647E-21,    0.17513E-21,   -0.53572E-21,   -0.72456E-21
    0.76209E+01,   -0.83207E+00,   -0.18837E-21,    0.10682E-21,    0.54855E-21,   -0.41471E-21
    0.42303E+01,   -0.48921E+00,   -0.35649E-19,   -0.14529E-19,    0.19981E-19,   -0.15584E-19
    0.42307E+01,   -0.47997E+00,   -0.34103E-19,   -0.16250E-19,    0.13499E-19,   -0.93948E-20
    0.42373E+01,   -0.47938E+00,   -0.27796E-19,   -0.13744E-19,    0.11031E-19,   -0.77283E-20
    0.75695E+01,    0.14419E+01,    0.10739E-20,    0.33387E-21,   -0.46968E-21,   -0.70050E-21
    0.76284E+01,   -0.83839E+00,   -0.15327E-21,   -0.15815E-22,    0.30276E-21,   -0.48249E-21
    0.42298E+01,   -0.47045E+00,   -0.41068E-19,   -0.10404E-19,    0.69315E-20,   -0.11878E-19
    0.75752E+01,    0.14305E+01,    0.87394E-21,    0.28546E-21,   -0.17693E-21,   -0.82486E-21
    0.76286E+01,   -0.84762E+00,   -0.96954E-22,    0.10677E-21,    0.48858E-21,   -0.58421E-21
    0.44831E+01,   -0.30669E+01,    0.13994E-18,   -0.10936E-18,    0.30939E-18,   -0.60328E-19
    0.75606E+01,    0.14690E+01,    0.12737E-20,    0.11092E-21,   -0.29595E-21,   -0.14431E-21
    0.68108E+01,   -0.25548E+01,   -0.14779E-21,    0.34770E-21,    0.94664E-22,    0.71563E-21
    0.68152E+01,   -0.25494E+01,   -0.14410E-21,    0.19189E-21,    0.10243E-21,    0.36040E-21
    0.76272E+01,   -0.81277E+00,   -0.30428E-21,   -0.57197E-22,    0.81586E-21,   -0.85948E-21
    0.76205E+01,   -0.82558E+00,   -0.20136E-21,    0.12290E-21,    0.68762E-21,   -0.58523E-21
    0.76138E+01,   -0.82318E+00,   -0.17576E-21,    0.32448E-21,    0.67683E-21,   -0.67573E-21
    0.43969E+01,   -0.22631E+01,    0.57944E-19,    0.91396E-19,   -0.12080E-18,    0.90788E-19
    0.44021E+01,   -0.23224E+01,    0.62172E-19,    0.29380E-19,   -0.39037E-19,    0.56852E-19
    0.44012E+01,   -0.23125E+01,    0.79719E-19,    0.33708E-19,   -0.52471E-19,    0.76317E-19
    0.44083E+01,   -0.23126E+01,    0.70247E-19,    0.67605E-19,   -0.44286E-19,    0.59952E-19
    0.44819E+01,   -0.30319E+01,   -0.36072E-19,   -0.16029E-18,   -0.20707E-20,    0.66852E-19
    0.44736E+01,   -0.30207E+01,    0.49472E-19,   -0.24730E-18,   -0.15058E-18,    0.45245E-19
    0.67779E+01,   -0.25841E+01,   -0.10010E-21,   -0.97020E-21,    0.12893E-21,    0.61406E-21
    0.44826E+01,   -0.30219E+01,    0.30609E-19,   -0.14590E-18,   -0.53923E-19,    0.49728E-19
    0.44707E+01,   -0.30091E+01,    0.17572E-18,   -0.21393E-18,   -0.10991E-18,    0.58454E-21
    0.65314E+01,    0.29034E+01,    0.44742E-21,    0.19699E-21,   -0.79876E-21,    0.13562E-20
    0.65405E+01,    0.29071E+01,    0.61657E-21,    0.69142E-22,   -0.86119E-21,    0.13539E-20
    0.65439E+01,    0.29008E+01,    0.67433E-21,    0.16800E-21,   -0.95147E-21,    0.11985E-20
    0.44122E+01,   -0.22816E+01,    0.21553E-19,   -0.49070E-20,   -0.75507E-19,    0.12696E-18
    0.44134E+01,   -0.22700E+01,    0.35064E-19,    0.51328E-20,   -0.73396E-19,    0.92479E-19
    0.55980E+01,   -0.34851E+01,   -0.38589E-18,    0.80059E-19,    0.16516E-18,   -0.69338E-18
    0.67760E+01,   -0.25965E+01,   -0.37031E-21,   -0.95395E-21,    0.41128E-21,    0.21384E-21
    0.43972E+01,   -0.22523E+01,    0.59226E-19,    0.90307E-19,   -0.12991E-18,    0.90070E-19
    0.76204E+01,    0.12657E+01,    0.60378E-21,   -0.77269E-21,    0.46994E-21,    0.32082E-21
    0.65095E+01,    0.29267E+01,   -0.14415E-21,    0.49435E-21,   -0.39554E-21,    0.11053E-20
    0.65031E+01,    0.29305E+01,   -0.36218E-21,    0.52797E-21,   -0.38843E-21,    0.11053E-20
    0.65100E+01,    0.29169E+01,   -0.10404E-21,    0.29459E-21,   -0.67851E-21,    0.10159E-20
    0.44780E+01,   -0.30839E+01,    0.22446E-18,   -0.14228E-18,    0.33540E-18,   -0.79033E-19
    0.42207E+01,   -0.45552E+00,   -0.48057E-19,    0.22646E-20,   -0.26703E-19,   -0.28997E-19
    0.68011E+01,   -0.25541E+01,   -0.52542E-22,   -0.35416E-22,    0.74712E-22,    0.78543E-21
    0.43997E+01,   -0.23272E+01,    0.63118E-19,    0.11527E-19,   -0.44403E-19,    0.34101E-19
    0.44003E+01,   -0.23347E+01,    0.63232E-19,    0.76060E-20,   -0.51447E-19,    0.51770E-19
    0.75541E+01,    0.14526E+01,    0.78449E-21,    0.61301E-22,   -0.67802E-21,   -0.61173E-21
    0.44784E+01,   -0.30179E+01,    0.82036E-19,   -0.17426E-18,   -0.11587E-18,    0.78395E-19
    0.44673E+01,   -0.30039E+01,    0.17825E-18,   -0.18681E-18,   -0.10994E-18,   -0.42927E-19
    0.44665E+01,   -0.29962E+01,    0.18278E-18,   -0.18155E-18,   -0.65703E-19,   -0.21263E-19
    0.44992E+01,   -0.30543E+01,    0.37195E-19,   -0.16263E-19,    0.92458E-19,   -0.15855E-19
    0.44959E+01,   -0.30437E+01,    0.10148E-19,   -0.16035E-19,    0.49634E-19,    0.27520E-19
    0.43933E+01,   -0.22470E+01,    0.72825E-19,    0.96633E-19,   -0.14961E-18,    0.10063E-18
    0.43928E+01,   -0.22393E+01,    0.69835E-19,    0.88627E-19,   -0.14984E-18,    0.71250E-19
    0.76275E+01,   -0.81842E+00,   -0.26041E-21,   -0.51049E-22,    0.66253E-21,   -0.88120E-21
    0.75767E+01,    0.14210E+01,    0.67516E-21,    0.28555E-21,   -0.17575E-21,   -0.10499E-20
    0.75703E+01,    0.14339E+01,    0.98737E-21,    0.29752E-21,   -0.30724E-21,   -0.83922E-21
    0.75629E+01,    0.14309E+01,    0.69438E-21,    0.13975E-21,   -0.46118E-21,   -0.92243E-21
    0.76258E+01,   -0.84272E+00,   -0.78749E-22,    0.37227E-22,    0.43684E-21,   -0.38757E-21
    0.76178E+01,   -0.84233E+00,   -0.10326E-21,    0.35847E-21,    0.43688E-21,   -0.38048E-21
    0.42249E+01,   -0.49810E+00,   -0.36643E-19,   -0.27541E-19,    0.38710E-19,   -0.33660E-19
    0.75723E+01,    0.14250E+01,    0.83364E-21,    0.25233E-21,   -0.39686E-21,   -0.10041E-20
    0.75642E+01,    0.14249E+01,    0.68348E-21,    0.15112E-21,   -0.38815E-21,   -0.99892E-21
    0.76235E+01,   -0.85313E+00,   -0.99142E-22,    0.33277E-21,    0.48586E-21,   -0.22139E-21
    0.44887E+01,   -0.30339E+01,    0.13566E-19,   -0.92019E-19,   -0.83748E-20,    0.53835E-19
    0.67792E+01,   -0.25653E+01,   -0.67940E-20,   -0.67783E-22,    0.51115E-20,   -0.69313E-21
    0.67717E+01,   -0.25745E+01,   -0.10750E-20,   -0.36755E-20,    0.84085E-20,   -0.29326E-20
    0.76237E+01,   -0.80091E+00,   -0.15415E-21,    0.62595E-22,    0.96290E-21,   -0.93967E-21
    0.67888E+01,   -0.25579E+01,   -0.18429E-20,    0.12735E-20,    0.77398E-21,    0.36084E-21
    0.76353E+01,   -0.79566E+00,   -0.10469E-21,   -0.71794E-22,    0.10937E-20,   -0.11328E-20
    0.76157E+01,   -0.83652E+00,   -0.15291E-21,    0.31389E-21,    0.57667E-21,   -0.25445E-21
    0.42367E+01,   -0.47264E+00,   -0.30700E-19,   -0.14908E-19,    0.56248E-20,   -0.98985E-20
    0.42247E+01,   -0.46579E+00,   -0.42248E-19,   -0.32648E-20,   -0.76699E-21,   -0.25612E-19
    0.76403E+01,   -0.78505E+00,   -0.10426E-21,   -0.18983E-21,    0.94141E-21,   -0.13598E-20
    0.44904E+01,   -0.30403E+01,    0.61530E-20,   -0.95150E-19,    0.55485E-19,    0.77584E-19
    0.67744E+01,   -0.25586E+01,   -0.20661E-16,    0.47716E-18,    0.17284E-16,   -0.15054E-17
    0.56023E+01,   -0.34799E+01,   -0.43626E-18,    0.13254E-18,    0.99638E-19,   -0.61975E-18
    0.55912E+01,   -0.34839E+01,   -0.26924E-18,    0.66138E-19,    0.14981E-18,   -0.67748E-18
    0.76254E+01,   -0.85848E+00,   -0.58247E-22,    0.38582E-21,    0.41605E-21,   -0.31213E-21
    0.76235E+01,   -0.86657E+00,   -0.29124E-22,    0.49934E-21,    0.51360E-21,    0.64562E-22
    0.44089E+01,   -0.23197E+01,    0.65103E-19,    0.66826E-19,   -0.30002E-19,    0.57897E-19
    0.44776E+01,   -0.30110E+01,    0.82018E-19,   -0.17535E-18,   -0.87755E-19,   -0.28716E-20
    0.44790E+01,   -0.30776E+01,    0.22989E-18,   -0.13081E-18,    0.36535E-18,   -0.50915E-19
    0.76187E+01,    0.12586E+01,    0.62744E-21,   -0.74715E-21,    0.58764E-21,    0.44883E-21
    0.44896E+01,   -0.30224E+01,    0.55340E-19,   -0.10655E-18,   -0.48040E-19,    0.46036E-19
    0.76156E+01,    0.12707E+01,    0.49677E-21,   -0.61600E-21,    0.59806E-21,    0.13430E-21
    0.65259E+01,    0.29062E+01,    0.37186E-21,    0.50612E-21,   -0.77435E-21,    0.12558E-20
    0.65208E+01,    0.29024E+01,    0.26625E-21,    0.23182E-21,   -0.83850E-21,    0.10923E-20
    0.44205E+01,   -0.22707E+01,    0.32016E-19,    0.86552E-20,   -0.60438E-19,    0.76202E-19
    0.44087E+01,   -0.22640E+01,    0.41403E-19,    0.30357E-19,   -0.84194E-19,    0.76738E-19
    0.44024E+01,   -0.22661E+01,    0.46973E-19,    0.42687E-19,   -0.10305E-18,    0.95568E-19
    0.44880E+01,   -0.30618E+01,    0.55847E-19,   -0.86484E-19,    0.24022E-18,   -0.46423E-19
    0.44840E+01,   -0.30744E+01,    0.14226E-18,   -0.11153E-18,    0.30501E-18,   -0.41929E-19
    0.44043E+01,   -0.22513E+01,    0.51910E-19,    0.45262E-19,   -0.10416E-18,    0.66603E-19
    0.67788E+01,   -0.25903E+01,   -0.29995E-21,   -0.82922E-21,    0.49275E-21,    0.35808E-21
    0.42242E+01,   -0.44795E+00,   -0.45735E-19,    0.38123E-20,   -0.30826E-19,   -0.19508E-19
    0.44833E+01,   -0.30906E+01,    0.28861E-18,   -0.13080E-18,    0.22139E-18,   -0.85720E-19
    0.42258E+01,   -0.45997E+00,   -0.45067E-19,   -0.17110E-20,   -0.13686E-19,   -0.18834E-19
    0.42344E+01,   -0.45736E+00,   -0.30531E-19,   -0.63092E-20,   -0.88353E-20,   -0.16419E-19
    0.43082E+01,   -0.12365E+01,    0.69374E-19,   -0.82353E-20,   -0.10835E-21,    0.71846E-19
    0.65148E+01,    0.29127E+01,    0.10760E-21,    0.35363E-21,   -0.89941E-21,    0.95297E-21
    0.65334E+01,    0.28960E+01,    0.48967E-21,    0.20935E-21,   -0.10253E-20,    0.12888E-20
    0.67668E+01,   -0.26042E+01,   -0.15844E-20,   -0.16738E-20,    0.82243E-21,    0.57499E-21
    0.75571E+01,    0.14580E+01,    0.84318E-21,    0.12455E-21,   -0.56046E-21,   -0.48598E-21
    0.75748E+01,    0.14136E+01,    0.67193E-21,    0.26308E-21,   -0.19664E-21,   -0.11858E-20
    0.65027E+01,    0.29166E+01,   -0.17289E-21,    0.41388E-21,   -0.68797E-21,    0.10322E-20
    0.68024E+01,   -0.25462E+01,   -0.44184E-22,    0.37570E-22,   -0.61238E-23,    0.53101E-22
    0.67950E+01,   -0.25589E+01,   -0.67406E-22,   -0.14925E-21,    0.64972E-22,    0.71131E-21
    0.75552E+01,    0.14649E+01,    0.84064E-21,    0.20738E-22,   -0.55337E-21,   -0.19763E-21
    0.42412E+01,   -0.48531E+00,   -0.24734E-19,   -0.11610E-19,    0.10668E-19,   -0.70615E-20
    0.65145E+01,    0.29060E+01,    0.11444E-21,    0.35758E-21,   -0.76282E-21,    0.10304E-20
    0.65214E+01,    0.28945E+01,    0.28280E-21,    0.22194E-21,   -0.96111E-21,    0.11647E-20
    0.42202E+01,   -0.44300E+00,   -0.43310E-19,    0.14927E-19,   -0.45798E-19,   -0.32200E-19
    0.42195E+01,   -0.43401E+00,   -0.46237E-19,    0.15688E-19,   -0.44284E-19,   -0.28367E-19
    0.75611E+01,    0.14757E+01,    0.12660E-20,    0.15061E-21,   -0.32565E-21,    0.12443E-22
    0.75532E+01,    0.14823E+01,    0.14000E-20,    0.53020E-22,   -0.45240E-21,    0.10542E-21
    0.45067E+01,   -0.30526E+01,    0.48854E-19,   -0.32068E-19,    0.87774E-19,   -0.19731E-19
    0.51447E+01,   -0.36524E+01,   -0.27864E-18,    0.36910E-18,   -0.11723E-18,   -0.11380E-17
    0.44953E+01,   -0.30616E+01,    0.87012E-19,   -0.33849E-19,    0.20911E-18,   -0.55092E-19
    0.45024E+01,   -0.30400E+01,    0.43567E-19,   -0.60606E-19,    0.55417E-19,    0.10123E-19
    0.65503E+01,    0.29004E+01,    0.69549E-21,    0.26016E-21,   -0.94790E-21,    0.12083E-20
    0.65579E+01,    0.28954E+01,    0.85874E-21,    0.31277E-21,   -0.11561E-20,    0.11392E-20
    0.76162E+01,   -0.84980E+00,   -0.87349E-22,    0.40546E-21,    0.48185E-21,   -0.24908E-21
    0.44808E+01,   -0.30969E+01,    0.28945E-18,   -0.14131E-18,    0.21433E-18,   -0.96515E-19
    0.44823E+01,   -0.31060E+01,    0.30792E-18,   -0.14583E-18,    0.13492E-18,   -0.80368E-19
    0.76362E+01,   -0.77719E+00,   -0.59198E-22,   -0.18044E-21,    0.79124E-21,   -0.13925E-20
    0.76097E+01,   -0.83125E+00,   -0.21776E-21,    0.52432E-21,    0.61432E-21,   -0.37495E-21
    0.76344E+01,   -0.78986E+00,   -0.77897E-22,   -0.61688E-22,    0.98043E-21,   -0.11760E-20
    0.76258E+01,   -0.78773E+00,    0.38864E-22,   -0.12676E-23,    0.92127E-21,   -0.12086E-20
    0.67720E+01,   -0.25819E+01,   -0.17965E-21,   -0.13683E-20,    0.18539E-21,    0.83823E-21
    0.67659E+01,   -0.25882E+01,   -0.37244E-20,   -0.56816E-20,   -0.17728E-20,    0.13077E-20
    0.42303E+01,   -0.50383E+00,   -0.26319E-19,   -0.28166E-19,    0.28596E-19,   -0.22595E-19
    0.44174E+01,   -0.22928E+01,    0.28146E-19,    0.31555E-19,   -0.39138E-19,    0.88893E-19
    0.44231E+01,   -0.22983E+01,    0.37441E-19,    0.43516E-19,   -0.43053E-19,    0.67061E-19
    0.44175E+01,   -0.22847E+01,    0.24146E-19,    0.32280E-19,   -0.67626E-19,    0.99618E-19
    0.75466E+01,    0.14514E+01,    0.63723E-21,   -0.62682E-22,   -0.70445E-21,   -0.63380E-21
    0.76217E+01,   -0.80870E+00,   -0.20028E-21,    0.66282E-22,    0.76304E-21,   -0.92355E-21
    0.67650E+01,   -0.25704E+01,    0.92778E-18,    0.33060E-16,    0.10005E-16,   -0.32725E-16
    0.76202E+01,   -0.79399E+00,   -0.57654E-22,    0.14873E-21,    0.82709E-21,   -0.10618E-20
    0.44123E+01,   -0.23072E+01,    0.65913E-19,    0.73626E-19,   -0.34037E-19,    0.82372E-19
    0.44206E+01,   -0.23062E+01,    0.45879E-19,    0.45097E-19,   -0.27923E-19,    0.66130E-19
    0.76234E+01,    0.12536E+01,    0.74230E-21,   -0.73110E-21,    0.51468E-21,    0.43866E-21
    0.76255E+01,    0.12449E+01,    0.74276E-21,   -0.73039E-21,    0.52199E-21,    0.44429E-21
    0.75804E+01,    0.14086E+01,    0.43197E-21,    0.35080E-21,   -0.28267E-22,   -0.12465E-20
    0.75829E+01,    0.13994E+01,    0.44120E-21,    0.34246E-21,    0.15966E-21,   -0.14139E-20
    0.56094E+01,   -0.34805E+01,   -0.55256E-18,    0.57153E-20,    0.13570E-18,   -0.58971E-18
    0.56164E+01,   -0.34722E+01,   -0.60464E-18,    0.33748E-20,    0.16924E-19,   -0.56795E-18
    0.55863E+01,   -0.34772E+01,   -0.25120E-18,    0.75290E-19,    0.13367E-18,   -0.67701E-18
    0.56012E+01,   -0.34716E+01,   -0.37743E-18,    0.14981E-18,    0.11726E-19,   -0.64637E-18
    0.55844E+01,   -0.34899E+01,   -0.22972E-18,    0.76335E-19,    0.23149E-18,   -0.68184E-18
    0.44916E+01,   -0.30779E+01,    0.20804E-18,   -0.64792E-19,    0.26026E-18,   -0.50503E-19
    0.76409E+01,   -0.77162E+00,   -0.11907E-21,   -0.32105E-21,    0.72664E-21,   -0.15419E-20
    0.76425E+01,   -0.76194E+00,   -0.11749E-21,   -0.32242E-21,    0.63519E-21,   -0.14615E-20
    0.76138E+01,   -0.81417E+00,   -0.19458E-21,    0.35664E-21,    0.76596E-21,   -0.82727E-21
    0.76109E+01,    0.12560E+01,    0.37796E-21,   -0.52667E-21,    0.52431E-21,    0.50607E-21
    0.76170E+01,    0.12784E+01,    0.41043E-21,   -0.67267E-21,    0.41364E-21,    0.13253E-22
    0.76094E+01,    0.12868E+01,    0.17124E-21,   -0.25316E-21,    0.59880E-21,   -0.30999E-21
    0.44312E+01,   -0.22945E+01,    0.29446E-19,    0.18963E-19,   -0.34732E-19,    0.47657E-19
    0.76070E+01,    0.12708E+01,    0.21943E-21,   -0.38162E-21,    0.52313E-21,    0.19864E-21
    0.44935E+01,   -0.30291E+01,    0.34039E-19,   -0.99399E-19,    0.20417E-19,    0.29797E-19
    0.45017E+01,   -0.30319E+01,    0.44064E-19,   -0.59577E-19,    0.16825E-19,    0.23291E-19
    0.44931E+01,   -0.30131E+01,    0.52292E-19,   -0.11805E-18,   -0.40831E-19,    0.58442E-20
    0.43130E+01,   -0.12436E+01,    0.67444E-19,   -0.47440E-20,   -0.39116E-20,    0.62419E-19
    0.43115E+01,   -0.12282E+01,    0.57084E-19,   -0.10999E-19,   -0.11921E-19,    0.54284E-19
    0.65404E+01,    0.28940E+01,    0.60966E-21,    0.23378E-21,   -0.10367E-20,    0.12848E-20
    0.65442E+01,    0.28848E+01,    0.66030E-21,    0.37004E-21,   -0.11275E-20,    0.10390E-20
    0.44230E+01,   -0.22796E+01,    0.29071E-19,    0.85291E-20,   -0.52188E-19,    0.73273E-19
    0.44100E+01,   -0.22574E+01,    0.37598E-19,    0.28274E-19,   -0.81861E-19,    0.71486E-19
    0.44187E+01,   -0.22540E+01,    0.37173E-19,    0.75360E-20,   -0.60121E-19,    0.50098E-19
    0.67690E+01,   -0.25966E+01,   -0.17506E-20,   -0.18272E-20,    0.46882E-21,    0.24926E-21
    0.44244E+01,   -0.22615E+01,    0.29039E-19,   -0.26214E-20,   -0.49995E-19,    0.52551E-19
    0.44073E+01,   -0.22431E+01,    0.46735E-19,    0.35078E-19,   -0.87998E-19,    0.48197E-19
    0.67587E+01,   -0.26075E+01,   -0.34833E-20,   -0.39697E-20,    0.29798E-20,    0.21468E-20
    0.44919E+01,   -0.30877E+01,    0.22325E-18,   -0.65320E-19,    0.18904E-18,   -0.62085E-19
    0.42365E+01,   -0.49124E+00,   -0.24893E-19,   -0.15808E-19,    0.15072E-19,   -0.11547E-19
    0.42330E+01,   -0.44868E+00,   -0.32945E-19,   -0.69665E-20,   -0.22546E-19,   -0.14046E-19
    0.42376E+01,   -0.49967E+00,   -0.24581E-19,   -0.13930E-19,    0.22260E-19,   -0.14548E-19
    0.68236E+01,   -0.25352E+01,    0.47162E-22,    0.24275E-21,    0.13776E-21,    0.11395E-21
    0.65284E+01,    0.28908E+01,    0.49081E-21,    0.91200E-22,   -0.10256E-20,    0.12044E-20
    0.65300E+01,    0.28794E+01,    0.48564E-21,    0.12672E-21,   -0.95351E-21,    0.71648E-21
    0.73315E+01,   -0.16910E+01,   -0.15954E-20,    0.11088E-20,    0.11270E-20,    0.24342E-21
    0.65143E+01,    0.28892E+01,    0.31792E-21,   -0.88334E-22,   -0.93983E-21,    0.96544E-21
    0.51497E+01,   -0.36451E+01,   -0.35194E-18,    0.47918E-18,   -0.21826E-18,   -0.94403E-18
